IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
52.193.246.129,8880,0,false,ORD,North America,Chicago,69,0.00
18.183.253.20,80,0,false,ORD,North America,Chicago,69,0.00
35.78.83.0,2096,0,false,ORD,North America,Chicago,69,0.00
3.115.14.116,2096,0,false,ORD,North America,Chicago,69,0.00
18.181.83.36,2087,0,false,ORD,North America,Chicago,69,0.00
18.181.74.73,2052,0,false,ORD,North America,Chicago,69,0.00
52.195.188.169,2087,0,false,ORD,North America,Chicago,69,0.00
13.114.81.143,2086,0,false,ORD,North America,Chicago,69,0.00
13.231.249.149,2083,0,false,ORD,North America,Chicago,69,0.00
13.231.157.41,2087,0,false,ORD,North America,Chicago,69,0.00
3.115.14.116,8880,0,false,ORD,North America,Chicago,69,0.00
13.114.73.198,2083,0,false,ORD,North America,Chicago,69,0.00
43.207.42.175,2083,0,false,ORD,North America,Chicago,69,0.00
35.78.107.249,2082,0,false,ORD,North America,Chicago,69,0.00
54.92.68.105,2096,0,false,ORD,North America,Chicago,69,0.00
18.181.74.73,2087,0,false,ORD,North America,Chicago,69,0.00
43.207.193.0,2087,0,false,ORD,North America,Chicago,69,0.00
43.207.161.236,80,0,false,ORD,North America,Chicago,69,0.00
18.181.74.73,80,0,false,ORD,North America,Chicago,69,0.00
13.114.73.198,2087,0,false,ORD,North America,Chicago,69,0.00
18.183.206.159,2086,0,false,ORD,North America,Chicago,69,0.00
18.181.83.36,8080,0,false,ORD,North America,Chicago,69,0.00
18.183.206.159,2053,0,false,ORD,North America,Chicago,69,0.00
52.193.246.129,8080,0,false,ORD,North America,Chicago,69,0.00
52.193.246.129,2053,0,false,ORD,North America,Chicago,69,0.00
43.207.193.0,8880,0,false,ORD,North America,Chicago,69,0.00
54.168.180.175,8443,0,false,ORD,North America,Chicago,69,0.00
54.168.180.175,2087,0,false,ORD,North America,Chicago,69,0.00
3.115.14.116,443,0,false,ORD,North America,Chicago,69,0.00
3.115.14.116,2082,0,false,ORD,North America,Chicago,69,0.00
43.207.42.175,443,0,false,ORD,North America,Chicago,69,0.00
54.92.68.105,2086,0,false,ORD,North America,Chicago,69,0.00
13.114.81.143,2052,0,false,ORD,North America,Chicago,69,0.00
43.207.161.236,2053,0,false,ORD,North America,Chicago,69,0.00
18.183.206.159,443,0,false,ORD,North America,Chicago,69,0.00
43.207.200.50,2052,0,false,ORD,North America,Chicago,69,0.00
52.78.92.79,8080,0,false,ORD,North America,Chicago,69,0.00
52.79.141.123,2087,0,false,ORD,North America,Chicago,69,0.00
13.231.249.149,443,0,false,ORD,North America,Chicago,69,0.00
43.207.193.0,2096,0,false,ORD,North America,Chicago,69,0.00
18.181.217.191,2053,0,false,ORD,North America,Chicago,69,0.00
43.207.200.148,2082,0,false,ORD,North America,Chicago,69,0.00
13.231.112.194,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.83.0,2083,0,false,ORD,North America,Chicago,70,0.00
13.114.81.143,443,0,false,ORD,North America,Chicago,70,0.00
54.168.180.175,2083,0,false,ORD,North America,Chicago,70,0.00
13.125.67.152,2083,0,false,ORD,North America,Chicago,70,0.00
52.78.92.79,8443,0,false,ORD,North America,Chicago,70,0.00
43.207.200.50,2083,0,false,ORD,North America,Chicago,70,0.00
54.168.180.175,8080,0,false,ORD,North America,Chicago,70,0.00
43.207.42.175,8080,0,false,ORD,North America,Chicago,70,0.00
13.114.73.198,443,0,false,ORD,North America,Chicago,70,0.00
3.35.51.228,2095,0,false,ORD,North America,Chicago,70,0.00
43.203.172.122,8880,0,false,ORD,North America,Chicago,70,0.00
43.201.16.225,443,0,false,ORD,North America,Chicago,70,0.00
18.181.83.36,8443,0,false,ORD,North America,Chicago,70,0.00
18.183.56.47,2083,0,false,ORD,North America,Chicago,70,0.00
43.207.42.175,2053,0,false,ORD,North America,Chicago,70,0.00
54.92.68.105,2087,0,false,ORD,North America,Chicago,70,0.00
13.125.46.126,2083,0,false,ORD,North America,Chicago,70,0.00
13.125.67.152,2052,0,false,ORD,North America,Chicago,70,0.00
43.203.197.217,2087,0,false,ORD,North America,Chicago,70,0.00
13.112.170.168,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
3.35.51.228,2082,0,false,ORD,North America,Chicago,70,0.00
13.125.67.152,8080,0,false,ORD,North America,Chicago,70,0.00
52.195.188.169,2053,0,false,ORD,North America,Chicago,70,0.00
43.203.172.122,2096,0,false,ORD,North America,Chicago,70,0.00
18.183.56.47,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.217.191,2052,0,false,ORD,North America,Chicago,70,0.00
3.34.200.66,2086,0,false,ORD,North America,Chicago,70,0.00
18.181.217.191,2087,0,false,ORD,North America,Chicago,70,0.00
18.183.253.20,2096,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,2082,0,false,ORD,North America,Chicago,70,0.00
3.35.55.23,2086,0,false,ORD,North America,Chicago,70,0.00
3.35.55.23,443,0,false,ORD,North America,Chicago,70,0.00
18.183.206.159,2095,0,false,ORD,North America,Chicago,70,0.00
18.183.56.47,2087,0,false,ORD,North America,Chicago,70,0.00
43.202.56.46,2083,0,false,ORD,North America,Chicago,70,0.00
3.35.170.113,80,0,false,ORD,North America,Chicago,70,0.00
52.195.188.169,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.83.0,8443,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.253.20,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,2086,0,false,ORD,North America,Chicago,70,0.00
52.79.141.123,2052,0,false,ORD,North America,Chicago,70,0.00
43.202.51.12,2083,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,8880,0,false,ORD,North America,Chicago,70,0.00
3.115.14.116,80,0,false,ORD,North America,Chicago,70,0.00
3.34.94.89,2083,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,8080,0,false,ORD,North America,Chicago,70,0.00
43.201.147.161,2096,0,false,ORD,North America,Chicago,70,0.00
18.181.83.36,2052,0,false,ORD,North America,Chicago,70,0.00
43.207.200.50,2086,0,false,ORD,North America,Chicago,70,0.00
54.180.141.236,443,0,false,ORD,North America,Chicago,70,0.00
43.207.200.148,2095,0,false,ORD,North America,Chicago,70,0.00
52.78.92.79,2052,0,false,ORD,North America,Chicago,70,0.00
43.207.193.0,80,0,false,ORD,North America,Chicago,70,0.00
43.200.6.148,80,0,false,ORD,North America,Chicago,70,0.00
43.201.58.17,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.217.191,2083,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,2052,0,false,ORD,North America,Chicago,70,0.00
54.92.68.105,443,0,false,ORD,North America,Chicago,70,0.00
18.183.56.47,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.217.191,2082,0,false,ORD,North America,Chicago,70,0.00
18.181.83.36,443,0,false,ORD,North America,Chicago,70,0.00
35.78.107.249,2086,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,2053,0,false,ORD,North America,Chicago,70,0.00
43.207.200.50,2096,0,false,ORD,North America,Chicago,70,0.00
43.200.6.148,2096,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,2095,0,false,ORD,North America,Chicago,70,0.00
35.78.107.249,2052,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,8443,0,false,ORD,North America,Chicago,70,0.00
43.207.161.236,2096,0,false,ORD,North America,Chicago,70,0.00
43.202.56.46,2082,0,false,ORD,North America,Chicago,70,0.00
13.114.73.198,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.253.20,443,0,false,ORD,North America,Chicago,70,0.00
43.207.193.0,2052,0,false,ORD,North America,Chicago,70,0.00
52.78.92.79,2087,0,false,ORD,North America,Chicago,70,0.00
3.38.185.119,2083,0,false,ORD,North America,Chicago,70,0.00
3.115.14.116,2083,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,8443,0,false,ORD,North America,Chicago,70,0.00
54.168.180.175,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,8880,0,false,ORD,North America,Chicago,70,0.00
52.195.188.169,2083,0,false,ORD,North America,Chicago,70,0.00
3.38.185.119,2052,0,false,ORD,North America,Chicago,70,0.00
43.207.200.148,2087,0,false,ORD,North America,Chicago,70,0.00
35.78.65.19,2052,0,false,ORD,North America,Chicago,70,0.00
13.201.21.29,2083,0,false,ORD,North America,Chicago,70,0.00
13.125.46.126,2095,0,false,ORD,North America,Chicago,70,0.00
52.195.188.169,8080,0,false,ORD,North America,Chicago,70,0.00
43.207.200.50,443,0,false,ORD,North America,Chicago,70,0.00
18.181.74.73,443,0,false,ORD,North America,Chicago,70,0.00
43.203.221.201,2053,0,false,ORD,North America,Chicago,70,0.00
18.183.206.159,8080,0,false,ORD,North America,Chicago,70,0.00
3.38.185.119,8080,0,false,ORD,North America,Chicago,71,0.00
3.38.178.23,2095,0,false,ORD,North America,Chicago,71,0.00
18.183.253.20,8080,0,false,ORD,North America,Chicago,71,0.00
13.114.73.198,2052,0,false,ORD,North America,Chicago,71,0.00
52.78.92.79,443,0,false,ORD,North America,Chicago,71,0.00
18.181.217.191,8443,0,false,ORD,North America,Chicago,71,0.00
52.195.188.169,2095,0,false,ORD,North America,Chicago,71,0.00
43.207.193.0,2086,0,false,ORD,North America,Chicago,71,0.00
3.36.97.27,2052,0,false,ORD,North America,Chicago,71,0.00
43.207.200.50,8443,0,false,ORD,North America,Chicago,71,0.00
43.207.193.0,2082,0,false,ORD,North America,Chicago,71,0.00
3.35.55.23,80,0,false,ORD,North America,Chicago,71,0.00
13.231.157.41,8080,0,false,ORD,North America,Chicago,71,0.00
18.183.30.58,8080,0,false,ORD,North America,Chicago,71,0.00
13.114.81.143,2082,0,false,ORD,North America,Chicago,71,0.00
52.195.188.169,443,0,false,ORD,North America,Chicago,71,0.00
3.35.55.23,2083,0,false,ORD,North America,Chicago,71,0.00
3.38.247.149,2083,0,false,ORD,North America,Chicago,71,0.00
43.207.193.0,2083,0,false,ORD,North America,Chicago,71,0.00
13.114.81.143,2087,0,false,ORD,North America,Chicago,71,0.00
18.181.83.36,2095,0,false,ORD,North America,Chicago,71,0.00
3.36.97.27,2096,0,false,ORD,North America,Chicago,71,0.00
35.78.65.19,2087,0,false,ORD,North America,Chicago,71,0.00
52.195.188.169,2052,0,false,ORD,North America,Chicago,71,0.00
3.36.59.182,2083,0,false,ORD,North America,Chicago,71,0.00
18.183.30.58,80,0,false,ORD,North America,Chicago,71,0.00
13.114.81.143,2096,0,false,ORD,North America,Chicago,71,0.00
3.38.247.149,2053,0,false,ORD,North America,Chicago,71,0.00
43.207.200.148,8080,0,false,ORD,North America,Chicago,71,0.00
35.78.83.0,2095,0,false,ORD,North America,Chicago,71,0.00
3.38.247.149,443,0,false,ORD,North America,Chicago,71,0.00
3.36.59.182,443,0,false,ORD,North America,Chicago,71,0.00
35.78.65.19,2086,0,false,ORD,North America,Chicago,71,0.00
13.124.128.151,2096,0,false,ORD,North America,Chicago,71,0.00
35.78.107.249,2096,0,false,ORD,North America,Chicago,71,0.00
52.195.188.169,2096,0,false,ORD,North America,Chicago,71,0.00
43.207.161.236,2087,0,false,ORD,North America,Chicago,71,0.00
52.193.246.129,443,0,false,ORD,North America,Chicago,71,0.00
3.38.185.119,2086,0,false,ORD,North America,Chicago,71,0.00
43.202.51.12,8443,0,false,ORD,North America,Chicago,71,0.00
43.207.42.175,2082,0,false,ORD,North America,Chicago,71,0.00
35.78.107.249,80,0,false,ORD,North America,Chicago,71,0.00
18.181.83.36,2053,0,false,ORD,North America,Chicago,71,0.00
18.183.253.20,2053,0,false,ORD,North America,Chicago,71,0.00
3.115.14.116,2095,0,false,ORD,North America,Chicago,71,0.00
18.183.56.47,80,0,false,ORD,North America,Chicago,71,0.00
35.78.107.249,8880,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.83.36,2086,0,false,ORD,North America,Chicago,71,0.00
35.78.65.19,8443,0,false,ORD,North America,Chicago,71,0.00
18.183.253.20,2095,0,false,ORD,North America,Chicago,71,0.00
43.201.58.17,2082,0,false,ORD,North America,Chicago,71,0.00
43.201.16.225,2082,0,false,ORD,North America,Chicago,72,0.00
18.181.74.73,2082,0,false,ORD,North America,Chicago,72,0.00
52.195.188.169,80,0,false,ORD,North America,Chicago,72,0.00
52.193.246.129,8443,0,false,ORD,North America,Chicago,72,0.00
35.78.83.0,8880,0,false,ORD,North America,Chicago,72,0.00
43.201.58.17,443,0,false,ORD,North America,Chicago,72,0.00
43.200.6.148,2086,0,false,ORD,North America,Chicago,72,0.00
35.78.65.19,8080,0,false,ORD,North America,Chicago,72,0.00
35.78.109.235,80,0,false,ORD,North America,Chicago,72,0.00
43.201.147.161,8080,0,false,ORD,North America,Chicago,72,0.00
3.36.97.27,2086,0,false,ORD,North America,Chicago,72,0.00
52.195.188.169,8443,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,2086,0,false,ORD,North America,Chicago,72,0.00
13.114.81.143,2095,0,false,ORD,North America,Chicago,72,0.00
35.78.107.249,2087,0,false,ORD,North America,Chicago,72,0.00
43.202.51.12,2095,0,false,ORD,North America,Chicago,72,0.00
18.183.206.159,2082,0,false,ORD,North America,Chicago,72,0.00
18.183.206.159,2087,0,false,ORD,North America,Chicago,72,0.00
35.78.107.249,443,0,false,ORD,North America,Chicago,72,0.00
18.183.253.20,2052,0,false,ORD,North America,Chicago,72,0.00
13.114.81.143,8880,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,8880,0,false,ORD,North America,Chicago,72,0.00
35.78.109.235,2087,0,false,ORD,North America,Chicago,72,0.00
18.183.56.47,2082,0,false,ORD,North America,Chicago,72,0.00
54.180.141.236,2087,0,false,ORD,North America,Chicago,73,0.00
3.35.51.228,2087,0,false,ORD,North America,Chicago,73,0.00
43.203.169.34,8080,0,false,ORD,North America,Chicago,73,0.00
35.78.107.249,8443,0,false,ORD,North America,Chicago,73,0.00
13.124.32.1,2095,0,false,ORD,North America,Chicago,73,0.00
35.78.65.19,2053,0,false,ORD,North America,Chicago,73,0.00
3.34.94.89,80,0,false,ORD,North America,Chicago,73,0.00
52.79.141.123,2095,0,false,ORD,North America,Chicago,73,0.00
13.231.249.149,8080,0,false,ORD,North America,Chicago,73,0.00
43.202.56.46,443,0,false,ORD,North America,Chicago,73,0.00
13.124.32.1,80,0,false,ORD,North America,Chicago,73,0.00
13.124.32.1,2053,0,false,ORD,North America,Chicago,73,0.00
43.207.200.50,8880,0,false,ORD,North America,Chicago,73,0.00
3.35.55.23,2095,0,false,ORD,North America,Chicago,73,0.00
3.35.51.228,2083,0,false,ORD,North America,Chicago,73,0.00
35.78.65.19,2083,0,false,ORD,North America,Chicago,73,0.00
3.35.55.23,8080,0,false,ORD,North America,Chicago,73,0.00
3.34.200.66,2096,0,false,ORD,North America,Chicago,73,0.00
3.34.200.66,2095,0,false,ORD,North America,Chicago,73,0.00
13.125.199.5,80,0,false,ICN,Asia Pacific,Seoul,73,0.00
3.35.170.113,443,0,false,ORD,North America,Chicago,73,0.00
3.34.94.89,2096,0,false,ORD,North America,Chicago,73,0.00
3.35.51.228,443,0,false,ORD,North America,Chicago,73,0.00
13.125.67.152,2087,0,false,ORD,North America,Chicago,73,0.00
13.124.32.1,2086,0,false,ORD,North America,Chicago,73,0.00
35.78.83.0,2053,0,false,ORD,North America,Chicago,73,0.00
52.79.141.123,443,0,false,ORD,North America,Chicago,73,0.00
54.180.141.236,80,0,false,ORD,North America,Chicago,73,0.00
13.124.32.1,8080,0,false,ORD,North America,Chicago,73,0.00
3.35.55.23,2053,0,false,ORD,North America,Chicago,73,0.00
13.124.128.151,2087,0,false,ORD,North America,Chicago,73,0.00
3.34.94.89,2087,0,false,ORD,North America,Chicago,73,0.00
35.78.83.0,443,0,false,ORD,North America,Chicago,73,0.00
3.35.170.113,2096,0,false,ORD,North America,Chicago,73,0.00
3.35.170.113,2082,0,false,ORD,North America,Chicago,73,0.00
18.183.30.58,2053,0,false,ORD,North America,Chicago,73,0.00
3.34.200.66,2083,0,false,ORD,North America,Chicago,73,0.00
35.78.107.249,2053,0,false,ORD,North America,Chicago,73,0.00
3.34.200.66,80,0,false,ORD,North America,Chicago,73,0.00
54.180.141.236,2052,0,false,ORD,North America,Chicago,73,0.00
54.180.141.236,2083,0,false,ORD,North America,Chicago,73,0.00
54.180.141.236,2095,0,false,ORD,North America,Chicago,73,0.00
54.180.141.236,2086,0,false,ORD,North America,Chicago,73,0.00
43.203.172.122,2083,0,false,ORD,North America,Chicago,73,0.00
3.34.94.89,2053,0,false,ORD,North America,Chicago,73,0.00
3.35.51.228,2086,0,false,ORD,North America,Chicago,73,0.00
43.202.51.12,2086,0,false,ORD,North America,Chicago,73,0.00
52.79.141.123,2086,0,false,ORD,North America,Chicago,73,0.00
18.183.206.159,8880,0,false,ORD,North America,Chicago,73,0.00
43.203.197.217,8443,0,false,ORD,North America,Chicago,73,0.00
43.203.172.122,8080,0,false,ORD,North America,Chicago,73,0.00
43.203.197.217,2053,0,false,ORD,North America,Chicago,73,0.00
3.35.170.113,8880,0,false,ORD,North America,Chicago,73,0.00
35.78.83.0,2082,0,false,ORD,North America,Chicago,74,0.00
13.124.32.1,8880,0,false,ORD,North America,Chicago,74,0.00
13.125.46.126,2052,0,false,ORD,North America,Chicago,74,0.00
43.200.6.148,443,0,false,ORD,North America,Chicago,74,0.00
13.124.128.151,2086,0,false,ORD,North America,Chicago,74,0.00
43.203.169.34,2052,0,false,ORD,North America,Chicago,74,0.00
35.78.83.0,80,0,false,ORD,North America,Chicago,74,0.00
43.201.147.161,2053,0,false,ORD,North America,Chicago,74,0.00
43.201.58.17,8443,0,false,ORD,North America,Chicago,74,0.00
13.127.18.153,2086,0,false,ORD,North America,Chicago,74,0.00
43.201.147.161,2052,0,false,ORD,North America,Chicago,74,0.00
3.34.94.89,2052,0,false,ORD,North America,Chicago,74,0.00
3.34.94.89,8443,0,false,ORD,North America,Chicago,74,0.00
43.201.147.161,8880,0,false,ORD,North America,Chicago,74,0.00
43.203.169.34,2096,0,false,ORD,North America,Chicago,74,0.00
35.78.109.235,2082,0,false,ORD,North America,Chicago,74,0.00
35.78.107.249,2095,0,false,ORD,North America,Chicago,74,0.00
3.38.178.23,8443,0,false,ORD,North America,Chicago,74,0.00
13.124.128.151,2083,0,false,ORD,North America,Chicago,74,0.00
13.124.128.151,8443,0,false,ORD,North America,Chicago,74,0.00
3.36.59.182,8880,0,false,ORD,North America,Chicago,74,0.00
3.35.170.113,2086,0,false,ORD,North America,Chicago,74,0.00
3.34.200.66,8080,0,false,ORD,North America,Chicago,74,0.00
13.125.46.126,80,0,false,ORD,North America,Chicago,74,0.00
3.36.97.27,8880,0,false,ORD,North America,Chicago,74,0.00
13.124.128.151,8080,0,false,ORD,North America,Chicago,74,0.00
43.200.6.148,2087,0,false,ORD,North America,Chicago,74,0.00
13.124.128.151,2095,0,false,ORD,North America,Chicago,74,0.00
3.35.55.23,8443,0,false,ORD,North America,Chicago,74,0.00
43.203.169.34,2082,0,false,ORD,North America,Chicago,74,0.00
3.34.94.89,2086,0,false,ORD,North America,Chicago,74,0.00
3.34.94.89,8080,0,false,ORD,North America,Chicago,74,0.00
43.201.16.225,2086,0,false,ORD,North America,Chicago,74,0.00
13.125.46.126,2053,0,false,ORD,North America,Chicago,74,0.00
13.201.19.56,443,0,false,ORD,North America,Chicago,74,0.00
52.79.141.123,2082,0,false,ORD,North America,Chicago,74,0.00
43.202.51.12,80,0,false,ORD,North America,Chicago,74,0.00
43.201.147.161,2086,0,false,ORD,North America,Chicago,74,0.00
43.201.16.225,2053,0,false,ORD,North America,Chicago,74,0.00
3.38.178.23,8880,0,false,ORD,North America,Chicago,74,0.00
3.38.178.23,2053,0,false,ORD,North America,Chicago,75,0.00
3.38.178.23,2052,0,false,ORD,North America,Chicago,75,0.00
3.38.185.119,8880,0,false,ORD,North America,Chicago,75,0.00
43.201.58.17,80,0,false,ORD,North America,Chicago,75,0.00
3.34.94.89,443,0,false,ORD,North America,Chicago,75,0.00
52.78.92.79,8880,0,false,ORD,North America,Chicago,75,0.00
13.125.67.152,2053,0,false,ORD,North America,Chicago,75,0.00
13.201.19.56,2083,0,false,ORD,North America,Chicago,75,0.00
3.38.185.119,8443,0,false,ORD,North America,Chicago,75,0.00
43.203.236.22,2052,0,false,ORD,North America,Chicago,75,0.00
3.38.178.23,443,0,false,ORD,North America,Chicago,75,0.00
3.36.59.182,80,0,false,ORD,North America,Chicago,75,0.00
13.231.249.149,8880,0,false,ORD,North America,Chicago,75,0.00
43.201.147.161,2082,0,false,ORD,North America,Chicago,75,0.00
3.38.185.119,443,0,false,ORD,North America,Chicago,75,0.00
3.38.178.23,2086,0,false,ORD,North America,Chicago,75,0.00
3.38.185.119,2087,0,false,ORD,North America,Chicago,75,0.00
3.38.247.149,2095,0,false,ORD,North America,Chicago,75,0.00
3.38.247.149,80,0,false,ORD,North America,Chicago,75,0.00
3.36.59.182,2087,0,false,ORD,North America,Chicago,75,0.00
3.38.247.149,2082,0,false,ORD,North America,Chicago,75,0.00
3.38.185.119,2096,0,false,ORD,North America,Chicago,75,0.00
3.36.97.27,443,0,false,ORD,North America,Chicago,75,0.00
13.124.128.151,443,0,false,ORD,North America,Chicago,75,0.00
13.125.67.152,2086,0,false,ORD,North America,Chicago,75,0.00
43.203.169.34,2053,0,false,ORD,North America,Chicago,76,0.00
52.78.92.79,2096,0,false,ORD,North America,Chicago,76,0.00
43.201.16.225,2083,0,false,ORD,North America,Chicago,76,0.00
35.78.65.19,443,0,false,ORD,North America,Chicago,76,0.00
43.201.58.17,2052,0,false,ORD,North America,Chicago,76,0.00
3.36.59.182,2086,0,false,ORD,North America,Chicago,76,0.00
43.203.221.201,443,0,false,ORD,North America,Chicago,76,0.00
43.203.236.22,8443,0,false,ORD,North America,Chicago,76,0.00
3.38.247.149,8880,0,false,ORD,North America,Chicago,76,0.00
13.125.46.126,2087,0,false,ORD,North America,Chicago,76,0.00
3.38.247.149,2096,0,false,ORD,North America,Chicago,77,0.00
43.202.56.46,80,0,false,ORD,North America,Chicago,77,0.00
13.114.81.143,2053,0,false,ORD,North America,Chicago,77,0.00
13.124.32.1,2052,0,false,ORD,North America,Chicago,77,0.00
13.124.32.1,2096,0,false,ORD,North America,Chicago,77,0.00
13.124.32.1,2082,0,false,ORD,North America,Chicago,77,0.00
13.124.128.151,80,0,false,ORD,North America,Chicago,77,0.00
52.79.141.123,8080,0,false,ORD,North America,Chicago,77,0.00
3.38.178.23,2096,0,false,ORD,North America,Chicago,77,0.00
13.125.67.152,2082,0,false,ORD,North America,Chicago,77,0.00
3.35.51.228,2052,0,false,ORD,North America,Chicago,77,0.00
15.168.143.248,80,0,false,ORD,North America,Chicago,77,0.00
3.35.170.113,8080,0,false,ORD,North America,Chicago,77,0.00
13.124.32.1,443,0,false,ORD,North America,Chicago,77,0.00
3.35.170.113,2053,0,false,ORD,North America,Chicago,77,0.00
15.168.143.248,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.173.126,443,0,false,ORD,North America,Chicago,77,0.00
15.168.7.153,443,0,false,ORD,North America,Chicago,77,0.00
3.34.200.66,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.242.69,8080,0,false,ORD,North America,Chicago,77,0.00
15.168.7.153,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.173.126,2052,0,false,ORD,North America,Chicago,77,0.00
43.203.221.201,2096,0,false,ORD,North America,Chicago,77,0.00
3.34.200.66,2082,0,false,ORD,North America,Chicago,77,0.00
13.208.166.172,443,0,false,ORD,North America,Chicago,77,0.00
43.203.221.201,80,0,false,ORD,North America,Chicago,77,0.00
13.208.242.219,2095,0,false,ORD,North America,Chicago,77,0.00
15.168.173.203,8080,0,false,ORD,North America,Chicago,77,0.00
13.208.249.69,2083,0,false,ORD,North America,Chicago,77,0.00
13.201.21.29,443,0,false,ORD,North America,Chicago,77,0.00
13.208.168.26,8080,0,false,ORD,North America,Chicago,77,0.00
13.208.44.6,80,0,false,ORD,North America,Chicago,77,0.00
13.125.46.126,2086,0,false,ORD,North America,Chicago,77,0.00
15.168.173.203,2083,0,false,ORD,North America,Chicago,77,0.00
43.203.169.34,80,0,false,ORD,North America,Chicago,77,0.00
13.208.242.69,443,0,false,ORD,North America,Chicago,77,0.00
13.208.42.89,443,0,false,ORD,North America,Chicago,77,0.00
13.124.128.151,2053,0,false,ORD,North America,Chicago,77,0.00
3.36.59.182,2095,0,false,ORD,North America,Chicago,77,0.00
15.168.143.248,443,0,false,ORD,North America,Chicago,77,0.00
13.208.208.33,2086,0,false,ORD,North America,Chicago,77,0.00
15.168.61.23,2087,0,false,ORD,North America,Chicago,77,0.00
15.168.61.23,2082,0,false,ORD,North America,Chicago,77,0.00
43.203.197.217,2096,0,false,ORD,North America,Chicago,77,0.00
13.208.208.33,2082,0,false,ORD,North America,Chicago,77,0.00
15.168.142.94,8880,0,false,ORD,North America,Chicago,77,0.00
3.35.55.23,2082,0,false,ORD,North America,Chicago,77,0.00
3.35.170.113,2052,0,false,ORD,North America,Chicago,77,0.00
3.36.97.27,2087,0,false,ORD,North America,Chicago,77,0.00
15.168.143.248,2053,0,false,ORD,North America,Chicago,77,0.00
43.203.221.201,8880,0,false,ORD,North America,Chicago,77,0.00
13.208.50.236,80,0,false,ORD,North America,Chicago,77,0.00
13.208.119.140,2086,0,false,ORD,North America,Chicago,77,0.00
13.208.185.82,2096,0,false,ORD,North America,Chicago,77,0.00
15.168.16.187,2096,0,false,ORD,North America,Chicago,77,0.00
15.168.16.187,8443,0,false,ORD,North America,Chicago,77,0.00
13.208.168.26,2087,0,false,ORD,North America,Chicago,77,0.00
15.168.7.153,2082,0,false,ORD,North America,Chicago,77,0.00
13.125.46.126,443,0,false,ORD,North America,Chicago,77,0.00
13.208.42.89,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.166.172,2082,0,false,ORD,North America,Chicago,77,0.00
13.114.81.143,2083,0,false,ORD,North America,Chicago,77,0.00
13.208.208.33,2087,0,false,ORD,North America,Chicago,77,0.00
3.34.200.66,2052,0,false,ORD,North America,Chicago,77,0.00
15.168.16.187,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.173.126,2096,0,false,ORD,North America,Chicago,77,0.00
15.168.12.123,80,0,false,ORD,North America,Chicago,77,0.00
15.168.16.187,2052,0,false,ORD,North America,Chicago,77,0.00
13.208.44.6,2053,0,false,ORD,North America,Chicago,77,0.00
13.208.249.69,8443,0,false,ORD,North America,Chicago,77,0.00
13.208.242.69,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.249.69,2095,0,false,ORD,North America,Chicago,77,0.00
3.35.55.23,2052,0,false,ORD,North America,Chicago,77,0.00
13.208.173.22,443,0,false,ORD,North America,Chicago,77,0.00
15.168.11.213,2083,0,false,ORD,North America,Chicago,77,0.00
3.35.55.23,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.185.82,2095,0,false,ORD,North America,Chicago,77,0.00
15.168.12.123,2052,0,false,ORD,North America,Chicago,77,0.00
13.208.168.26,443,0,false,ORD,North America,Chicago,77,0.00
15.168.164.136,2086,0,false,ORD,North America,Chicago,77,0.00
13.208.249.69,80,0,false,ORD,North America,Chicago,77,0.00
15.168.164.136,8443,0,false,ORD,North America,Chicago,77,0.00
15.168.173.203,443,0,false,ORD,North America,Chicago,77,0.00
15.168.164.136,443,0,false,ORD,North America,Chicago,77,0.00
13.208.168.26,2083,0,false,ORD,North America,Chicago,77,0.00
