IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
156.238.18.37,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
132.226.6.5,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.80
185.16.110.174,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.80
156.238.18.181,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
150.230.217.63,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.80
154.206.12.199,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
132.145.121.34,2082,2082,false,NRT,Asia Pacific,Tokyo,67,0.80
206.238.237.89,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
156.238.19.95,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
154.219.5.105,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.80
154.197.121.199,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.80
130.250.137.88,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
158.179.182.19,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.79
154.197.75.244,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
141.147.181.148,2082,2082,false,NRT,Asia Pacific,Tokyo,68,0.79
63.141.128.192,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.79
77.37.33.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
206.238.237.233,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.79
8.219.206.53,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.79
63.141.128.197,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
45.67.215.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.79
131.186.63.35,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.79
156.229.48.44,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
154.92.9.204,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
8.219.218.21,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.79
206.238.236.7,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
69.84.182.176,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.79
14.102.228.61,2082,0,false,SIN,Asia Pacific,Singapore,1,0.79
77.75.199.136,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
160.79.105.217,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.78
194.76.18.163,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
45.135.235.9,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
8.219.93.85,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.78
141.147.164.54,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.78
160.79.104.177,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.78
217.163.76.221,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
154.206.12.243,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
154.92.9.242,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.78
138.2.21.31,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.78
141.147.168.13,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.78
158.101.159.181,2082,2082,false,NRT,Asia Pacific,Tokyo,79,0.78
212.183.88.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
160.79.105.202,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
160.79.104.35,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
45.135.235.57,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.78
158.101.146.160,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.77
217.163.76.122,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.77
204.93.210.110,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
66.81.247.219,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
14.102.229.187,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
212.183.88.217,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
45.67.215.72,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
69.84.182.99,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
140.238.40.136,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.77
150.230.107.94,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.77
168.138.213.116,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.77
160.79.105.86,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
154.92.9.236,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
206.238.237.159,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.77
206.238.236.210,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
93.113.175.86,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
217.163.76.10,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
154.197.75.151,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
154.197.75.43,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
69.84.182.185,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
160.79.105.196,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
130.250.137.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
131.186.46.75,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.76
206.238.237.114,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
212.183.88.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
158.101.142.103,2082,2082,false,NRT,Asia Pacific,Tokyo,81,0.76
79.99.28.98,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
160.79.105.39,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.76
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,128,0.75
212.183.88.253,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.75
167.68.5.194,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.75
156.238.18.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.75
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.75
138.3.214.43,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.75
8.219.121.24,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.75
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,76,0.75
69.84.182.223,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.75
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.75
158.179.188.159,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.75
150.230.205.56,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.75
45.67.215.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.75
138.2.8.232,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.74
156.238.19.210,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.74
45.67.215.34,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.74
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.74
77.37.33.39,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.74
140.238.51.89,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.74
141.147.191.211,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.74
79.99.28.205,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.74
45.135.235.93,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.74
141.11.203.161,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
160.79.104.94,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
194.76.18.214,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.73
154.206.12.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
206.238.237.177,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
158.101.150.126,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.73
156.238.18.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
45.67.215.89,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.73
140.83.38.243,2082,2082,false,NRT,Asia Pacific,Tokyo,67,0.73
204.93.210.180,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
140.238.39.21,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.73
206.238.237.116,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
14.102.229.38,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
198.62.62.151,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
168.138.211.131,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.73
66.81.247.178,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.73
192.200.160.36,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.72
154.219.5.86,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.72
69.84.182.123,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.72
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.72
140.238.59.255,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.72
45.67.215.100,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.72
140.238.33.165,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.72
138.3.210.114,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.72
89.116.161.56,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.72
212.183.88.20,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.72
141.11.202.252,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.72
206.238.236.165,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.72
156.229.48.10,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.71
45.67.215.75,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.71
141.147.164.123,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.71
151.145.71.40,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.71
151.145.75.28,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.71
130.250.137.183,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.71
168.138.205.195,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.71
47.236.124.115,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.71
192.0.54.206,2082,0,false,SIN,Asia Pacific,Singapore,1,0.71
160.79.105.251,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.71
168.138.208.17,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.71
150.230.99.173,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.71
158.101.147.4,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.70
104.129.166.95,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.70
158.101.144.189,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.70
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.70
69.84.182.131,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.70
130.250.137.171,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.70
152.70.106.195,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.70
132.145.124.198,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.70
192.0.63.187,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.70
194.76.18.105,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.70
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.69
154.197.121.165,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.69
45.67.215.224,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.69
132.145.125.86,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.69
132.145.125.165,2082,2082,false,NRT,Asia Pacific,Tokyo,68,0.69
47.74.40.13,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.69
198.62.62.142,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.69
79.99.29.120,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.69
79.99.31.79,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.69
204.93.210.249,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.69
192.0.63.215,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.69
212.183.88.225,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.69
192.200.160.154,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.69
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.69
45.67.215.180,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.69
77.37.33.229,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.69
158.101.159.212,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.69
168.138.202.169,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.68
192.200.160.95,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
138.2.20.48,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.68
45.135.235.76,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.68
154.197.75.250,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
130.250.137.132,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
154.197.75.49,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.68
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.68
154.219.5.146,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
192.0.54.128,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
160.79.104.163,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.68
77.37.33.43,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.68
132.226.5.21,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.67
131.186.63.127,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.67
212.183.88.129,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
185.16.110.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
167.68.5.31,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.67
156.238.19.34,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
45.205.0.187,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
217.163.76.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
69.84.182.144,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
198.62.62.234,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
154.197.121.236,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
198.62.62.207,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
138.3.211.101,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.67
163.123.175.174,2082,80,false,IAD,North America,Ashburn,259,0.67
141.147.174.190,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.67
154.197.121.113,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.67
212.183.88.195,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.67
131.186.47.223,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.66
104.129.166.211,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
154.219.5.164,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
198.62.62.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
198.62.62.42,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
141.11.203.80,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.66
141.11.202.197,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
85.133.250.15,2082,0,false,FRA,Europe,Frankfurt,338,0.66
154.219.5.98,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.66
141.147.179.211,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.66
93.113.175.241,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
111.227.203.50,2082,2082,false,LAX,North America,Los Angeles,320,0.66
155.248.185.38,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.66
154.219.5.115,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.66
141.147.169.131,2082,2082,false,NRT,Asia Pacific,Tokyo,81,0.66
130.250.137.133,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.66
212.183.88.75,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.66
138.2.13.200,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.65
141.147.165.179,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.65
141.11.202.242,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.65
156.238.18.222,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.65
158.101.146.203,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.65
47.245.90.176,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.65
217.163.76.200,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.65
154.219.5.35,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.65
132.145.123.143,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.65
130.250.137.113,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.65
140.238.54.182,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.65
192.0.63.17,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.65
155.248.187.37,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.65
176.124.223.48,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.64
154.197.121.79,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.64
93.113.175.206,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
176.124.223.200,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.64
206.238.236.206,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
130.250.137.59,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
45.67.215.32,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.64
156.238.18.44,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
140.238.48.97,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.64
168.138.202.145,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.64
45.205.0.198,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
45.205.0.92,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
130.250.137.239,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,124,0.64
45.67.215.12,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.64
8.219.250.70,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.64
185.133.35.225,2082,2082,false,SIN,Asia Pacific,Singapore,9,0.63
154.206.12.64,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
188.164.158.13,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
47.74.22.171,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.63
167.68.5.15,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.63
198.62.62.150,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
69.84.182.78,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
192.0.54.115,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
154.219.5.5,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.63
140.83.35.172,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.63
141.147.169.195,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.62
212.183.88.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
212.183.88.202,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
158.101.158.238,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.62
206.238.237.222,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
185.133.35.170,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.62
154.197.75.103,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.62
8.219.113.27,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.62
138.3.217.39,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.62
14.102.228.237,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
47.74.6.16,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.62
130.250.137.184,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
14.102.229.133,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
185.26.32.19,2082,0,false,FRA,Europe,Frankfurt,341,0.62
8.219.249.38,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.62
77.37.33.242,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.62
45.67.215.227,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.61
45.135.235.203,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
155.248.167.70,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.61
154.197.75.241,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.61
192.200.160.203,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
14.102.228.215,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
130.250.137.13,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
45.67.215.93,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
140.238.54.184,2082,2082,false,NRT,Asia Pacific,Tokyo,67,0.61
138.3.222.204,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.61
45.67.215.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.61
69.84.182.181,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
45.67.215.46,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
194.76.18.67,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
14.102.228.74,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
212.183.88.240,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.60
212.183.88.204,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.60
47.245.53.101,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.60
168.138.208.24,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.60
212.183.88.2,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
150.230.193.89,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.60
66.81.247.11,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
154.197.75.216,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.60
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.60
185.16.110.23,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.60
151.145.70.28,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.60
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.60
154.219.5.192,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.60
154.197.121.216,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.59
45.67.215.47,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
141.147.182.70,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.59
141.147.167.102,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.59
160.79.104.110,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
104.129.164.137,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
93.113.175.169,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.59
212.183.88.219,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
155.248.176.28,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.59
206.238.236.175,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
168.138.195.31,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.59
154.219.5.141,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
154.197.121.50,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.59
154.197.121.144,2082,2082,false,SIN,Asia Pacific,Singapore,163,0.59
45.67.215.185,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
141.147.167.44,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.59
14.102.229.152,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.59
47.245.9.99,2082,2082,false,NRT,Asia Pacific,Tokyo,76,0.59
66.81.247.7,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
66.81.247.91,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
45.67.215.244,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
140.238.61.78,2082,2082,false,NRT,Asia Pacific,Tokyo,68,0.58
160.79.104.191,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
130.250.137.124,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
185.16.110.220,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
138.2.12.32,2082,2082,false,NRT,Asia Pacific,Tokyo,72,0.58
192.0.63.100,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.58
63.141.128.143,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
194.76.18.142,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
8.222.209.223,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.58
168.138.209.244,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.58
8.219.102.252,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.58
140.238.38.245,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.58
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.58
156.238.18.154,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
45.67.215.156,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.58
130.250.137.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
158.179.180.233,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.57
66.81.247.83,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
69.84.182.226,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
45.205.0.210,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
14.102.229.110,2082,0,false,SIN,Asia Pacific,Singapore,1,0.57
192.200.160.108,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
47.236.192.198,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.57
45.135.235.62,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
156.238.19.63,2082,2082,false,SIN,Asia Pacific,Singapore,9,0.57
198.62.62.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
150.230.107.197,2082,2082,false,NRT,Asia Pacific,Tokyo,79,0.57
154.219.5.135,2082,2082,false,SIN,Asia Pacific,Singapore,0,0.57
45.135.235.251,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
8.219.172.128,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.57
192.200.160.124,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
156.229.48.245,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
192.200.160.155,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
156.238.18.214,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
66.81.247.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.57
